지역명,규모구분,연도,월,분양가격(㎡),date
인천,전용면적 85㎡초과 102㎡이하,2016,4,3545,201604
인천,전용면적 102㎡초과,2016,4,4839,201604
경기,전체,2016,4,3199,201604
경기,전용면적 60㎡이하,2016,4,3400,201604
경기,전용면적 60㎡초과 85㎡이하,2016,4,3243,201604
경기,전용면적 85㎡초과 102㎡이하,2016,4,3395,201604
경기,전용면적 102㎡초과,2016,4,3611,201604
부산,전체,2016,4,3169,201604
부산,전용면적 60㎡이하,2016,4,2973,201604
부산,전용면적 60㎡초과 85㎡이하,2016,4,3087,201604
부산,전용면적 85㎡초과 102㎡이하,2016,4,2930,201604
부산,전용면적 102㎡초과,2016,4,3727,201604
대구,전체,2016,4,3132,201604
대구,전용면적 60㎡이하,2016,4,3341,201604
대구,전용면적 60㎡초과 85㎡이하,2016,4,3168,201604
대구,전용면적 85㎡초과 102㎡이하,2016,4,2539,201604
대구,전용면적 102㎡초과,2016,4,2743,201604
광주,전체,2016,4,2700,201604
광주,전용면적 60㎡이하,2016,4,2600,201604
광주,전용면적 60㎡초과 85㎡이하,2016,4,2696,201604
광주,전용면적 85㎡초과 102㎡이하,2016,4,2754,201604
광주,전용면적 102㎡초과,2016,4,3518,201604
대전,전체,2016,4,2449,201604
대전,전용면적 60㎡이하,2016,4,2529,201604
대전,전용면적 60㎡초과 85㎡이하,2016,4,2425,201604
대전,전용면적 85㎡초과 102㎡이하,2016,4,,201604
대전,전용면적 102㎡초과,2016,4,,201604
울산,전체,2016,4,3072,201604
울산,전용면적 60㎡이하,2016,4,2586,201604
울산,전용면적 60㎡초과 85㎡이하,2016,4,3076,201604
울산,전용면적 85㎡초과 102㎡이하,2016,4,2663,201604
울산,전용면적 102㎡초과,2016,4,2967,201604
세종,전체,2016,4,2680,201604
세종,전용면적 60㎡이하,2016,4,2656,201604
세종,전용면적 60㎡초과 85㎡이하,2016,4,2699,201604
세종,전용면적 85㎡초과 102㎡이하,2016,4,2654,201604
세종,전용면적 102㎡초과,2016,4,2714,201604
강원,전체,2016,4,2140,201604
강원,전용면적 60㎡이하,2016,4,2143,201604
강원,전용면적 60㎡초과 85㎡이하,2016,4,2183,201604
강원,전용면적 85㎡초과 102㎡이하,2016,4,,201604
강원,전용면적 102㎡초과,2016,4,2350,201604
충북,전체,2016,4,1968,201604
충북,전용면적 60㎡이하,2016,4,1915,201604
충북,전용면적 60㎡초과 85㎡이하,2016,4,2010,201604
충북,전용면적 85㎡초과 102㎡이하,2016,4,2276,201604
충북,전용면적 102㎡초과,2016,4,2261,201604
충남,전체,2016,4,2169,201604
충남,전용면적 60㎡이하,2016,4,2295,201604
충남,전용면적 60㎡초과 85㎡이하,2016,4,2160,201604
충남,전용면적 85㎡초과 102㎡이하,2016,4,2541,201604
충남,전용면적 102㎡초과,2016,4,2638,201604
전북,전체,2016,4,1909,201604
전북,전용면적 60㎡이하,2016,4,1900,201604
전북,전용면적 60㎡초과 85㎡이하,2016,4,1916,201604
전북,전용면적 85㎡초과 102㎡이하,2016,4,2269,201604
전북,전용면적 102㎡초과,2016,4,2380,201604
전남,전체,2016,4,1925,201604
전남,전용면적 60㎡이하,2016,4,1989,201604
전남,전용면적 60㎡초과 85㎡이하,2016,4,1923,201604
전남,전용면적 85㎡초과 102㎡이하,2016,4,2262,201604
전남,전용면적 102㎡초과,2016,4,2176,201604
경북,전체,2016,4,2177,201604
경북,전용면적 60㎡이하,2016,4,2171,201604
경북,전용면적 60㎡초과 85㎡이하,2016,4,2189,201604
경북,전용면적 85㎡초과 102㎡이하,2016,4,2675,201604
경북,전용면적 102㎡초과,2016,4,2314,201604
경남,전체,2016,4,2391,201604
경남,전용면적 60㎡이하,2016,4,2413,201604
경남,전용면적 60㎡초과 85㎡이하,2016,4,2389,201604
경남,전용면적 85㎡초과 102㎡이하,2016,4,3176,201604
경남,전용면적 102㎡초과,2016,4,2660,201604
제주,전체,2016,4,2719,201604
제주,전용면적 60㎡이하,2016,4,2853,201604
제주,전용면적 60㎡초과 85㎡이하,2016,4,2752,201604
제주,전용면적 85㎡초과 102㎡이하,2016,4,2725,201604
제주,전용면적 102㎡초과,2016,4,2602,201604
서울,전체,2016,5,6264,201605
서울,전용면적 60㎡이하,2016,5,6638,201605
서울,전용면적 60㎡초과 85㎡이하,2016,5,6205,201605
서울,전용면적 85㎡초과 102㎡이하,2016,5,7725,201605
서울,전용면적 102㎡초과,2016,5,6353,201605
인천,전체,2016,5,3179,201605
인천,전용면적 60㎡이하,2016,5,3323,201605
인천,전용면적 60㎡초과 85㎡이하,2016,5,3147,201605
인천,전용면적 85㎡초과 102㎡이하,2016,5,3367,201605
인천,전용면적 102㎡초과,2016,5,4192,201605
경기,전체,2016,5,3443,201605
경기,전용면적 60㎡이하,2016,5,3720,201605
경기,전용면적 60㎡초과 85㎡이하,2016,5,3443,201605
경기,전용면적 85㎡초과 102㎡이하,2016,5,3370,201605
경기,전용면적 102㎡초과,2016,5,3956,201605
부산,전체,2016,5,3148,201605
부산,전용면적 60㎡이하,2016,5,2977,201605
부산,전용면적 60㎡초과 85㎡이하,2016,5,3071,201605
부산,전용면적 85㎡초과 102㎡이하,2016,5,3096,201605
부산,전용면적 102㎡초과,2016,5,3536,201605
대구,전체,2016,5,3132,201605
대구,전용면적 60㎡이하,2016,5,3385,201605
대구,전용면적 60㎡초과 85㎡이하,2016,5,3166,201605
대구,전용면적 85㎡초과 102㎡이하,2016,5,2539,201605
대구,전용면적 102㎡초과,2016,5,2743,201605
광주,전체,2016,5,2722,201605
광주,전용면적 60㎡이하,2016,5,2567,201605
광주,전용면적 60㎡초과 85㎡이하,2016,5,2723,201605
광주,전용면적 85㎡초과 102㎡이하,2016,5,2754,201605
광주,전용면적 102㎡초과,2016,5,3518,201605
대전,전체,2016,5,2465,201605
대전,전용면적 60㎡이하,2016,5,2582,201605
대전,전용면적 60㎡초과 85㎡이하,2016,5,2427,201605
대전,전용면적 85㎡초과 102㎡이하,2016,5,,201605
대전,전용면적 102㎡초과,2016,5,,201605
울산,전체,2016,5,3077,201605
울산,전용면적 60㎡이하,2016,5,2600,201605
울산,전용면적 60㎡초과 85㎡이하,2016,5,3080,201605
울산,전용면적 85㎡초과 102㎡이하,2016,5,2663,201605
울산,전용면적 102㎡초과,2016,5,2967,201605
세종,전체,2016,5,2680,201605
세종,전용면적 60㎡이하,2016,5,2656,201605
세종,전용면적 60㎡초과 85㎡이하,2016,5,2699,201605
세종,전용면적 85㎡초과 102㎡이하,2016,5,2654,201605
세종,전용면적 102㎡초과,2016,5,2714,201605
강원,전체,2016,5,2117,201605
강원,전용면적 60㎡이하,2016,5,2113,201605
강원,전용면적 60㎡초과 85㎡이하,2016,5,2150,201605
강원,전용면적 85㎡초과 102㎡이하,2016,5,,201605
강원,전용면적 102㎡초과,2016,5,2289,201605
충북,전체,2016,5,1980,201605
충북,전용면적 60㎡이하,2016,5,1925,201605
충북,전용면적 60㎡초과 85㎡이하,2016,5,2024,201605
충북,전용면적 85㎡초과 102㎡이하,2016,5,2276,201605
충북,전용면적 102㎡초과,2016,5,2271,201605
충남,전체,2016,5,2166,201605
충남,전용면적 60㎡이하,2016,5,2301,201605
충남,전용면적 60㎡초과 85㎡이하,2016,5,2150,201605
충남,전용면적 85㎡초과 102㎡이하,2016,5,2554,201605
충남,전용면적 102㎡초과,2016,5,2638,201605
전북,전체,2016,5,1945,201605
전북,전용면적 60㎡이하,2016,5,1909,201605
전북,전용면적 60㎡초과 85㎡이하,2016,5,1955,201605
전북,전용면적 85㎡초과 102㎡이하,2016,5,2269,201605
전북,전용면적 102㎡초과,2016,5,2322,201605
전남,전체,2016,5,1927,201605
전남,전용면적 60㎡이하,2016,5,1989,201605
전남,전용면적 60㎡초과 85㎡이하,2016,5,1925,201605
전남,전용면적 85㎡초과 102㎡이하,2016,5,2262,201605
전남,전용면적 102㎡초과,2016,5,2176,201605
경북,전체,2016,5,2176,201605
경북,전용면적 60㎡이하,2016,5,2171,201605
경북,전용면적 60㎡초과 85㎡이하,2016,5,2189,201605
경북,전용면적 85㎡초과 102㎡이하,2016,5,2675,201605
경북,전용면적 102㎡초과,2016,5,2323,201605
경남,전체,2016,5,2381,201605
경남,전용면적 60㎡이하,2016,5,2423,201605
경남,전용면적 60㎡초과 85㎡이하,2016,5,2380,201605
경남,전용면적 85㎡초과 102㎡이하,2016,5,3278,201605
경남,전용면적 102㎡초과,2016,5,2741,201605
제주,전체,2016,5,2691,201605
제주,전용면적 60㎡이하,2016,5,2853,201605
제주,전용면적 60㎡초과 85㎡이하,2016,5,2712,201605
제주,전용면적 85㎡초과 102㎡이하,2016,5,2708,201605
제주,전용면적 102㎡초과,2016,5,2605,201605
서울,전체,2016,6,6208,201606
서울,전용면적 60㎡이하,2016,6,6562,201606
서울,전용면적 60㎡초과 85㎡이하,2016,6,6218,201606
서울,전용면적 85㎡초과 102㎡이하,2016,6,7732,201606
서울,전용면적 102㎡초과,2016,6,6365,201606
인천,전체,2016,6,3204,201606
인천,전용면적 60㎡이하,2016,6,2981,201606
인천,전용면적 60㎡초과 85㎡이하,2016,6,3353,201606
인천,전용면적 85㎡초과 102㎡이하,2016,6,3453,201606
인천,전용면적 102㎡초과,2016,6,3576,201606
경기,전체,2016,6,3542,201606
경기,전용면적 60㎡이하,2016,6,3781,201606
경기,전용면적 60㎡초과 85㎡이하,2016,6,3539,201606
경기,전용면적 85㎡초과 102㎡이하,2016,6,3334,201606
경기,전용면적 102㎡초과,2016,6,4073,201606
부산,전체,2016,6,3150,201606
부산,전용면적 60㎡이하,2016,6,2972,201606
부산,전용면적 60㎡초과 85㎡이하,2016,6,3069,201606
부산,전용면적 85㎡초과 102㎡이하,2016,6,3253,201606
부산,전용면적 102㎡초과,2016,6,3723,201606
대구,전체,2016,6,3134,201606
대구,전용면적 60㎡이하,2016,6,3385,201606
대구,전용면적 60㎡초과 85㎡이하,2016,6,3165,201606
대구,전용면적 85㎡초과 102㎡이하,2016,6,2839,201606
대구,전용면적 102㎡초과,2016,6,2743,201606
광주,전체,2016,6,2737,201606
광주,전용면적 60㎡이하,2016,6,2567,201606
광주,전용면적 60㎡초과 85㎡이하,2016,6,2743,201606
광주,전용면적 85㎡초과 102㎡이하,2016,6,2754,201606
광주,전용면적 102㎡초과,2016,6,3518,201606
대전,전체,2016,6,2562,201606
대전,전용면적 60㎡이하,2016,6,2648,201606
대전,전용면적 60㎡초과 85㎡이하,2016,6,2547,201606
대전,전용면적 85㎡초과 102㎡이하,2016,6,,201606
대전,전용면적 102㎡초과,2016,6,,201606
울산,전체,2016,6,3069,201606
울산,전용면적 60㎡이하,2016,6,2557,201606
울산,전용면적 60㎡초과 85㎡이하,2016,6,3074,201606
울산,전용면적 85㎡초과 102㎡이하,2016,6,2663,201606
울산,전용면적 102㎡초과,2016,6,2967,201606
세종,전체,2016,6,2683,201606
세종,전용면적 60㎡이하,2016,6,2715,201606
세종,전용면적 60㎡초과 85㎡이하,2016,6,2704,201606
세종,전용면적 85㎡초과 102㎡이하,2016,6,2660,201606
세종,전용면적 102㎡초과,2016,6,2610,201606
강원,전체,2016,6,2104,201606
강원,전용면적 60㎡이하,2016,6,2099,201606
강원,전용면적 60㎡초과 85㎡이하,2016,6,2136,201606
강원,전용면적 85㎡초과 102㎡이하,2016,6,,201606
강원,전용면적 102㎡초과,2016,6,2339,201606
충북,전체,2016,6,2047,201606
충북,전용면적 60㎡이하,2016,6,2007,201606
충북,전용면적 60㎡초과 85㎡이하,2016,6,2108,201606
충북,전용면적 85㎡초과 102㎡이하,2016,6,2276,201606
충북,전용면적 102㎡초과,2016,6,2243,201606
충남,전체,2016,6,2198,201606
충남,전용면적 60㎡이하,2016,6,2299,201606
충남,전용면적 60㎡초과 85㎡이하,2016,6,2188,201606
충남,전용면적 85㎡초과 102㎡이하,2016,6,2614,201606
충남,전용면적 102㎡초과,2016,6,2749,201606
전북,전체,2016,6,1931,201606
전북,전용면적 60㎡이하,2016,6,1909,201606
전북,전용면적 60㎡초과 85㎡이하,2016,6,1940,201606
전북,전용면적 85㎡초과 102㎡이하,2016,6,2269,201606
전북,전용면적 102㎡초과,2016,6,2322,201606
전남,전체,2016,6,1968,201606
전남,전용면적 60㎡이하,2016,6,1989,201606
전남,전용면적 60㎡초과 85㎡이하,2016,6,1964,201606
전남,전용면적 85㎡초과 102㎡이하,2016,6,2364,201606
전남,전용면적 102㎡초과,2016,6,2264,201606
경북,전체,2016,6,2238,201606
경북,전용면적 60㎡이하,2016,6,2133,201606
경북,전용면적 60㎡초과 85㎡이하,2016,6,2256,201606
경북,전용면적 85㎡초과 102㎡이하,2016,6,2675,201606
경북,전용면적 102㎡초과,2016,6,2526,201606
경남,전체,2016,6,2389,201606
경남,전용면적 60㎡이하,2016,6,2463,201606
경남,전용면적 60㎡초과 85㎡이하,2016,6,2382,201606
경남,전용면적 85㎡초과 102㎡이하,2016,6,3052,201606
경남,전용면적 102㎡초과,2016,6,2740,201606
제주,전체,2016,6,2827,201606
제주,전용면적 60㎡이하,2016,6,2853,201606
제주,전용면적 60㎡초과 85㎡이하,2016,6,2730,201606
제주,전용면적 85㎡초과 102㎡이하,2016,6,3107,201606
제주,전용면적 102㎡초과,2016,6,2605,201606
서울,전체,2016,7,6254,201607
서울,전용면적 60㎡이하,2016,7,6611,201607
서울,전용면적 60㎡초과 85㎡이하,2016,7,6399,201607
서울,전용면적 85㎡초과 102㎡이하,2016,7,7732,201607
서울,전용면적 102㎡초과,2016,7,6373,201607
인천,전체,2016,7,3222,201607
인천,전용면적 60㎡이하,2016,7,2970,201607
인천,전용면적 60㎡초과 85㎡이하,2016,7,3272,201607
인천,전용면적 85㎡초과 102㎡이하,2016,7,3454,201607
인천,전용면적 102㎡초과,2016,7,3599,201607
경기,전체,2016,7,3531,201607
경기,전용면적 60㎡이하,2016,7,3785,201607
경기,전용면적 60㎡초과 85㎡이하,2016,7,3531,201607
경기,전용면적 85㎡초과 102㎡이하,2016,7,3344,201607
경기,전용면적 102㎡초과,2016,7,4124,201607
부산,전체,2016,7,3158,201607
부산,전용면적 60㎡이하,2016,7,2999,201607
부산,전용면적 60㎡초과 85㎡이하,2016,7,3081,201607
부산,전용면적 85㎡초과 102㎡이하,2016,7,3297,201607
부산,전용면적 102㎡초과,2016,7,3874,201607
대구,전체,2016,7,3130,201607
대구,전용면적 60㎡이하,2016,7,3385,201607
대구,전용면적 60㎡초과 85㎡이하,2016,7,3153,201607
대구,전용면적 85㎡초과 102㎡이하,2016,7,2884,201607
대구,전용면적 102㎡초과,2016,7,2743,201607
광주,전체,2016,7,2742,201607
광주,전용면적 60㎡이하,2016,7,2567,201607
광주,전용면적 60㎡초과 85㎡이하,2016,7,2748,201607
광주,전용면적 85㎡초과 102㎡이하,2016,7,2754,201607
광주,전용면적 102㎡초과,2016,7,3518,201607
대전,전체,2016,7,2562,201607
대전,전용면적 60㎡이하,2016,7,2648,201607
대전,전용면적 60㎡초과 85㎡이하,2016,7,2547,201607
대전,전용면적 85㎡초과 102㎡이하,2016,7,,201607
대전,전용면적 102㎡초과,2016,7,,201607
울산,전체,2016,7,3069,201607
울산,전용면적 60㎡이하,2016,7,2557,201607
울산,전용면적 60㎡초과 85㎡이하,2016,7,3074,201607
울산,전용면적 85㎡초과 102㎡이하,2016,7,2663,201607
울산,전용면적 102㎡초과,2016,7,2967,201607
세종,전체,2016,7,2687,201607
세종,전용면적 60㎡이하,2016,7,2715,201607
세종,전용면적 60㎡초과 85㎡이하,2016,7,2713,201607
세종,전용면적 85㎡초과 102㎡이하,2016,7,2664,201607
세종,전용면적 102㎡초과,2016,7,2589,201607
강원,전체,2016,7,2101,201607
강원,전용면적 60㎡이하,2016,7,2069,201607
강원,전용면적 60㎡초과 85㎡이하,2016,7,2139,201607
강원,전용면적 85㎡초과 102㎡이하,2016,7,,201607
강원,전용면적 102㎡초과,2016,7,2339,201607
충북,전체,2016,7,2075,201607
충북,전용면적 60㎡이하,2016,7,2044,201607
충북,전용면적 60㎡초과 85㎡이하,2016,7,2150,201607
충북,전용면적 85㎡초과 102㎡이하,2016,7,2276,201607
충북,전용면적 102㎡초과,2016,7,2243,201607
충남,전체,2016,7,2198,201607
충남,전용면적 60㎡이하,2016,7,2299,201607
충남,전용면적 60㎡초과 85㎡이하,2016,7,2188,201607
충남,전용면적 85㎡초과 102㎡이하,2016,7,2614,201607
충남,전용면적 102㎡초과,2016,7,2749,201607
전북,전체,2016,7,1929,201607
전북,전용면적 60㎡이하,2016,7,1924,201607
전북,전용면적 60㎡초과 85㎡이하,2016,7,1936,201607
전북,전용면적 85㎡초과 102㎡이하,2016,7,2290,201607
전북,전용면적 102㎡초과,2016,7,2323,201607
전남,전체,2016,7,1968,201607
전남,전용면적 60㎡이하,2016,7,1989,201607
전남,전용면적 60㎡초과 85㎡이하,2016,7,1965,201607
전남,전용면적 85㎡초과 102㎡이하,2016,7,2364,201607
전남,전용면적 102㎡초과,2016,7,2264,201607
경북,전체,2016,7,2248,201607
경북,전용면적 60㎡이하,2016,7,2114,201607
경북,전용면적 60㎡초과 85㎡이하,2016,7,2265,201607
경북,전용면적 85㎡초과 102㎡이하,2016,7,2675,201607
경북,전용면적 102㎡초과,2016,7,2526,201607
경남,전체,2016,7,2375,201607
경남,전용면적 60㎡이하,2016,7,2432,201607
경남,전용면적 60㎡초과 85㎡이하,2016,7,2370,201607
경남,전용면적 85㎡초과 102㎡이하,2016,7,3052,201607
경남,전용면적 102㎡초과,2016,7,2740,201607
제주,전체,2016,7,2827,201607
제주,전용면적 60㎡이하,2016,7,2853,201607
제주,전용면적 60㎡초과 85㎡이하,2016,7,2730,201607
제주,전용면적 85㎡초과 102㎡이하,2016,7,3107,201607
제주,전용면적 102㎡초과,2016,7,2605,201607
서울,전체,2016,8,6285,201608
서울,전용면적 60㎡이하,2016,8,6592,201608
서울,전용면적 60㎡초과 85㎡이하,2016,8,6424,201608
