분양가격(㎡),지역명,규모구분,date,신규취급액기준 COFIX,CPI총지수,전산업생산지수(원지수),google
2305.0,전북,전용면적 85㎡초과 102㎡이하,201611,1.51,101.73,106.3,34.0
2321.0,전북,전용면적 102㎡초과,201611,1.51,101.73,106.3,34.0
2056.0,전남,전체,201611,1.51,101.73,106.3,34.0
2058.0,전남,전용면적 60㎡이하,201611,1.51,101.73,106.3,34.0
2058.0,전남,전용면적 60㎡초과 85㎡이하,201611,1.51,101.73,106.3,34.0
2467.0,전남,전용면적 85㎡초과 102㎡이하,201611,1.51,101.73,106.3,34.0
2262.0,전남,전용면적 102㎡초과,201611,1.51,101.73,106.3,34.0
2294.0,경북,전체,201611,1.51,101.73,106.3,34.0
2290.0,경북,전용면적 60㎡이하,201611,1.51,101.73,106.3,34.0
2303.0,경북,전용면적 60㎡초과 85㎡이하,201611,1.51,101.73,106.3,34.0
2690.0,경북,전용면적 85㎡초과 102㎡이하,201611,1.51,101.73,106.3,34.0
2499.0,경북,전용면적 102㎡초과,201611,1.51,101.73,106.3,34.0
2359.0,경남,전체,201611,1.51,101.73,106.3,34.0
2496.0,경남,전용면적 60㎡이하,201611,1.51,101.73,106.3,34.0
2351.0,경남,전용면적 60㎡초과 85㎡이하,201611,1.51,101.73,106.3,34.0
2872.0,경남,전용면적 85㎡초과 102㎡이하,201611,1.51,101.73,106.3,34.0
2621.0,경남,전용면적 102㎡초과,201611,1.51,101.73,106.3,34.0
3107.0,제주,전체,201611,1.51,101.73,106.3,34.0
4091.0,제주,전용면적 60㎡이하,201611,1.51,101.73,106.3,34.0
3024.0,제주,전용면적 60㎡초과 85㎡이하,201611,1.51,101.73,106.3,34.0
3157.0,제주,전용면적 85㎡초과 102㎡이하,201611,1.51,101.73,106.3,34.0
3082.0,제주,전용면적 102㎡초과,201611,1.51,101.73,106.3,34.0
6443.0,서울,전체,201612,1.56,101.89,116.5,48.0
6713.0,서울,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
6492.0,서울,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
7030.0,서울,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
6771.0,서울,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
3132.0,인천,전체,201612,1.56,101.89,116.5,48.0
3181.0,인천,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
3137.0,인천,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
3275.0,인천,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
4201.0,인천,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
3555.0,경기,전체,201612,1.56,101.89,116.5,48.0
3602.0,경기,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
3508.0,경기,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
3360.0,경기,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
4229.0,경기,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
3253.0,부산,전체,201612,1.56,101.89,116.5,48.0
3030.0,부산,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
3249.0,부산,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
3354.0,부산,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
4214.0,부산,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
3144.0,대구,전체,201612,1.56,101.89,116.5,48.0
3500.0,대구,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
3151.0,대구,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
3045.0,대구,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
5014.0,대구,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
2783.0,광주,전체,201612,1.56,101.89,116.5,48.0
2557.0,광주,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
2794.0,광주,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
2817.0,광주,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
3273.0,광주,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
2685.0,대전,전체,201612,1.56,101.89,116.5,48.0
2671.0,대전,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
2660.0,대전,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
2600.0,대전,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
4328.0,대전,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
3260.0,울산,전체,201612,1.56,101.89,116.5,48.0
2858.0,울산,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
3272.0,울산,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
3177.0,울산,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
2705.0,세종,전체,201612,1.56,101.89,116.5,48.0
2769.0,세종,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
2706.0,세종,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
2676.0,세종,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
2673.0,세종,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
2087.0,강원,전체,201612,1.56,101.89,116.5,48.0
2085.0,강원,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
2085.0,강원,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
2248.0,강원,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
2247.0,강원,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
2081.0,충북,전체,201612,1.56,101.89,116.5,48.0
2099.0,충북,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
2100.0,충북,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
2855.0,충북,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
2362.0,충북,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
2274.0,충남,전체,201612,1.56,101.89,116.5,48.0
2355.0,충남,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
2273.0,충남,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
2926.0,충남,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
2685.0,충남,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
2004.0,전북,전체,201612,1.56,101.89,116.5,48.0
2265.0,전북,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
2004.0,전북,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
2305.0,전북,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
2321.0,전북,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
2078.0,전남,전체,201612,1.56,101.89,116.5,48.0
2058.0,전남,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
2074.0,전남,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
2467.0,전남,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
2319.0,전남,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
2311.0,경북,전체,201612,1.56,101.89,116.5,48.0
2327.0,경북,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
2314.0,경북,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
2690.0,경북,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
2499.0,경북,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
2388.0,경남,전체,201612,1.56,101.89,116.5,48.0
2478.0,경남,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
2380.0,경남,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
2872.0,경남,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
2621.0,경남,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
3132.0,제주,전체,201612,1.56,101.89,116.5,48.0
4091.0,제주,전용면적 60㎡이하,201612,1.56,101.89,116.5,48.0
3048.0,제주,전용면적 60㎡초과 85㎡이하,201612,1.56,101.89,116.5,48.0
3157.0,제주,전용면적 85㎡초과 102㎡이하,201612,1.56,101.89,116.5,48.0
3082.0,제주,전용면적 102㎡초과,201612,1.56,101.89,116.5,48.0
6450.0,서울,전체,201701,1.5,102.77,99.3,21.4
6662.0,서울,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
6500.0,서울,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
7030.0,서울,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
6771.0,서울,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
3132.0,인천,전체,201701,1.5,102.77,99.3,21.4
3181.0,인천,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
3137.0,인천,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
3275.0,인천,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
4201.0,인천,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
3554.0,경기,전체,201701,1.5,102.77,99.3,21.4
3609.0,경기,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
3508.0,경기,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
3360.0,경기,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
4229.0,경기,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
3244.0,부산,전체,201701,1.5,102.77,99.3,21.4
3030.0,부산,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
3240.0,부산,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
3354.0,부산,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
4214.0,부산,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
3121.0,대구,전체,201701,1.5,102.77,99.3,21.4
3608.0,대구,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
3129.0,대구,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
3045.0,대구,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
5014.0,대구,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
2778.0,광주,전체,201701,1.5,102.77,99.3,21.4
2557.0,광주,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
2790.0,광주,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
2817.0,광주,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
3273.0,광주,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
2685.0,대전,전체,201701,1.5,102.77,99.3,21.4
2671.0,대전,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
2660.0,대전,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
2600.0,대전,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
4328.0,대전,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
3260.0,울산,전체,201701,1.5,102.77,99.3,21.4
2858.0,울산,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
3272.0,울산,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
3177.0,울산,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
2705.0,세종,전체,201701,1.5,102.77,99.3,21.4
2769.0,세종,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
2706.0,세종,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
2676.0,세종,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
2673.0,세종,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
2085.0,강원,전체,201701,1.5,102.77,99.3,21.4
2084.0,강원,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
2083.0,강원,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
2213.0,강원,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
2246.0,강원,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
2105.0,충북,전체,201701,1.5,102.77,99.3,21.4
2142.0,충북,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
2124.0,충북,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
2855.0,충북,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
2362.0,충북,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
2235.0,충남,전체,201701,1.5,102.77,99.3,21.4
2335.0,충남,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
2236.0,충남,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
2963.0,충남,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
2679.0,충남,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
2006.0,전북,전체,201701,1.5,102.77,99.3,21.4
2315.0,전북,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
2004.0,전북,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
2305.0,전북,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
2321.0,전북,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
2078.0,전남,전체,201701,1.5,102.77,99.3,21.4
2058.0,전남,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
2074.0,전남,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
2467.0,전남,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
2319.0,전남,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
2312.0,경북,전체,201701,1.5,102.77,99.3,21.4
2328.0,경북,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
2315.0,경북,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
2690.0,경북,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
2540.0,경북,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
2390.0,경남,전체,201701,1.5,102.77,99.3,21.4
2478.0,경남,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
2382.0,경남,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
2872.0,경남,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
2623.0,경남,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
3124.0,제주,전체,201701,1.5,102.77,99.3,21.4
4091.0,제주,전용면적 60㎡이하,201701,1.5,102.77,99.3,21.4
3036.0,제주,전용면적 60㎡초과 85㎡이하,201701,1.5,102.77,99.3,21.4
3157.0,제주,전용면적 85㎡초과 102㎡이하,201701,1.5,102.77,99.3,21.4
3082.0,제주,전용면적 102㎡초과,201701,1.5,102.77,99.3,21.4
6464.0,서울,전체,201702,1.48,103.0,98.5,33.25
6668.0,서울,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
6522.0,서울,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
6655.0,서울,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
6893.0,서울,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
3167.0,인천,전체,201702,1.48,103.0,98.5,33.25
3197.0,인천,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
3171.0,인천,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
3275.0,인천,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
4201.0,인천,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
3607.0,경기,전체,201702,1.48,103.0,98.5,33.25
3652.0,경기,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
3562.0,경기,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
3454.0,경기,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
4296.0,경기,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
3243.0,부산,전체,201702,1.48,103.0,98.5,33.25
3030.0,부산,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
3239.0,부산,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
3354.0,부산,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
4214.0,부산,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
3158.0,대구,전체,201702,1.48,103.0,98.5,33.25
3608.0,대구,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
3167.0,대구,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
3045.0,대구,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
5014.0,대구,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
2778.0,광주,전체,201702,1.48,103.0,98.5,33.25
2557.0,광주,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
2790.0,광주,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
2817.0,광주,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
3273.0,광주,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
2721.0,대전,전체,201702,1.48,103.0,98.5,33.25
2776.0,대전,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
2681.0,대전,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
2600.0,대전,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
4328.0,대전,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
3263.0,울산,전체,201702,1.48,103.0,98.5,33.25
2858.0,울산,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
3274.0,울산,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
3177.0,울산,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
2705.0,세종,전체,201702,1.48,103.0,98.5,33.25
2769.0,세종,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
2706.0,세종,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
2676.0,세종,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
2673.0,세종,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
2090.0,강원,전체,201702,1.48,103.0,98.5,33.25
2082.0,강원,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
2090.0,강원,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
2221.0,강원,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
2251.0,강원,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
2044.0,충북,전체,201702,1.48,103.0,98.5,33.25
2049.0,충북,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
2061.0,충북,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
2855.0,충북,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
2358.0,충북,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
2236.0,충남,전체,201702,1.48,103.0,98.5,33.25
2335.0,충남,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
2238.0,충남,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
2963.0,충남,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
2679.0,충남,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
2009.0,전북,전체,201702,1.48,103.0,98.5,33.25
2346.0,전북,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
1987.0,전북,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
2305.0,전북,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
2300.0,전북,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
2093.0,전남,전체,201702,1.48,103.0,98.5,33.25
2058.0,전남,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
2096.0,전남,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
2467.0,전남,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
2319.0,전남,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
2307.0,경북,전체,201702,1.48,103.0,98.5,33.25
2340.0,경북,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
2306.0,경북,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
2690.0,경북,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
2540.0,경북,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
2384.0,경남,전체,201702,1.48,103.0,98.5,33.25
2575.0,경남,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
2375.0,경남,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
2872.0,경남,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
2716.0,경남,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
3134.0,제주,전체,201702,1.48,103.0,98.5,33.25
4038.0,제주,전용면적 60㎡이하,201702,1.48,103.0,98.5,33.25
3042.0,제주,전용면적 60㎡초과 85㎡이하,201702,1.48,103.0,98.5,33.25
3157.0,제주,전용면적 85㎡초과 102㎡이하,201702,1.48,103.0,98.5,33.25
3082.0,제주,전용면적 102㎡초과,201702,1.48,103.0,98.5,33.25
6370.0,서울,전체,201703,1.48,103.07,109.6,19.0
6570.0,서울,전용면적 60㎡이하,201703,1.48,103.07,109.6,19.0
6420.0,서울,전용면적 60㎡초과 85㎡이하,201703,1.48,103.07,109.6,19.0
6457.0,서울,전용면적 85㎡초과 102㎡이하,201703,1.48,103.07,109.6,19.0
6709.0,서울,전용면적 102㎡초과,201703,1.48,103.07,109.6,19.0
3179.0,인천,전체,201703,1.48,103.07,109.6,19.0
3268.0,인천,전용면적 60㎡이하,201703,1.48,103.07,109.6,19.0
3177.0,인천,전용면적 60㎡초과 85㎡이하,201703,1.48,103.07,109.6,19.0
3275.0,인천,전용면적 85㎡초과 102㎡이하,201703,1.48,103.07,109.6,19.0
4201.0,인천,전용면적 102㎡초과,201703,1.48,103.07,109.6,19.0
3632.0,경기,전체,201703,1.48,103.07,109.6,19.0
3773.0,경기,전용면적 60㎡이하,201703,1.48,103.07,109.6,19.0
3585.0,경기,전용면적 60㎡초과 85㎡이하,201703,1.48,103.07,109.6,19.0
3527.0,경기,전용면적 85㎡초과 102㎡이하,201703,1.48,103.07,109.6,19.0
4321.0,경기,전용면적 102㎡초과,201703,1.48,103.07,109.6,19.0
3290.0,부산,전체,201703,1.48,103.07,109.6,19.0
3123.0,부산,전용면적 60㎡이하,201703,1.48,103.07,109.6,19.0
3273.0,부산,전용면적 60㎡초과 85㎡이하,201703,1.48,103.07,109.6,19.0
3354.0,부산,전용면적 85㎡초과 102㎡이하,201703,1.48,103.07,109.6,19.0
